course_id,section_id,total_seats_count,open_seats_count,section_days,class_start_time,class_end_time,class_building,class_room
MATH107,0101,32,1,MWF,11:00am,11:50am,MTH0304,0304
MATH107,0201,31,1,MWF,12:00pm,12:50pm,MTH0304,0304
MATH107,0301,30,0,MW,1:00pm,2:15pm,MTH0305,0305
MATH107,0401,32,0,MWF,2:00pm,2:50pm,MTH0303,0303
MATH107,1201,20,14,MTuWThF,12:00pm,12:50pm,PHY4222,4222
MATH113,0111,28,4,TuTh,9:30am,10:45am,ARM0131,0131
MATH113,0112,27,2,TuTh,9:30am,10:45am,ARM0131,0131
MATH113,0121,28,1,TuTh,9:30am,10:45am,ARM0131,0131
MATH113,0122,27,2,TuTh,9:30am,10:45am,ARM0131,0131
MATH113,0131,28,3,TuTh,9:30am,10:45am,ARM0131,0131
MATH113,0141,28,4,TuTh,9:30am,10:45am,ARM0131,0131
MATH113,0211,28,3,TuTh,11:00am,12:15pm,ARM0126,0126
MATH113,0221,29,0,TuTh,11:00am,12:15pm,ARM0126,0126
MATH113,0231,28,3,TuTh,11:00am,12:15pm,ARM0126,0126
MATH113,0241,28,3,TuTh,11:00am,12:15pm,ARM0126,0126
MATH113,1101,22,4,MTuWThF,10:00am,10:50am,MTH0402,0402
MATH113,1201,22,6,MTuWThF,12:00pm,12:50pm,MTH0402,0402
MATH115,0111,29,1,MWF,9:00am,9:50am,ESJ0224,0224
MATH115,0121,29,1,MWF,9:00am,9:50am,ESJ0224,0224
MATH115,0131,29,1,MWF,9:00am,9:50am,ESJ0224,0224
MATH115,0141,29,0,MWF,9:00am,9:50am,ESJ0224,0224
MATH115,0151,29,2,MWF,9:00am,9:50am,ESJ0224,0224
MATH115,0171,29,1,MWF,9:00am,9:50am,ESJ0224,0224
MATH115,1101,20,7,MTuWThF,10:00am,10:50am,ATL1109,1109
MATH115,1201,20,9,MTuWThF,12:00pm,12:50pm,ATL1109,1109
MATH120,0111,27,7,MWF,11:00am,11:50am,ARM0126,0126
MATH120,0112,27,6,MWF,11:00am,11:50am,ARM0126,0126
MATH120,0121,27,5,MWF,11:00am,11:50am,ARM0126,0126
MATH120,0122,27,17,MWF,11:00am,11:50am,ARM0126,0126
MATH120,0131,27,0,MWF,11:00am,11:50am,ARM0126,0126
MATH120,0132,27,2,MWF,11:00am,11:50am,ARM0126,0126
MATH120,0141,27,5,MWF,11:00am,11:50am,ARM0126,0126
MATH120,0142,27,1,MWF,11:00am,11:50am,ARM0126,0126
MATH120,0211,28,8,MWF,1:00pm,1:50pm,PHY1412,1412
MATH120,0221,28,1,MWF,1:00pm,1:50pm,PHY1412,1412
MATH120,0231,28,0,MWF,1:00pm,1:50pm,PHY1412,1412
MATH120,0241,28,0,MWF,1:00pm,1:50pm,PHY1412,1412
MATH120,0311,27,1,MWF,2:00pm,2:50pm,ARM0126,0126
MATH120,0312,27,10,MWF,2:00pm,2:50pm,ARM0126,0126
MATH120,0321,27,0,MWF,2:00pm,2:50pm,ARM0126,0126
MATH120,0322,27,0,MWF,2:00pm,2:50pm,ARM0126,0126
MATH120,0331,27,1,MWF,2:00pm,2:50pm,ARM0126,0126
MATH120,0332,27,0,MWF,2:00pm,2:50pm,ARM0126,0126
MATH120,0341,28,0,MWF,2:00pm,2:50pm,ARM0126,0126
MATH120,0342,28,0,MWF,2:00pm,2:50pm,ARM0126,0126
MATH120,0411,28,1,TuTh,9:30am,10:45am,ARM0126,0126
MATH120,0412,28,9,TuTh,9:30am,10:45am,ARM0126,0126
MATH120,0421,28,0,TuTh,9:30am,10:45am,ARM0126,0126
MATH120,0422,28,0,TuTh,9:30am,10:45am,ARM0126,0126
MATH120,0431,28,0,TuTh,9:30am,10:45am,ARM0126,0126
MATH120,0432,28,0,TuTh,9:30am,10:45am,ARM0126,0126
MATH120,0441,28,0,TuTh,9:30am,10:45am,ARM0126,0126
MATH120,0442,28,2,TuTh,9:30am,10:45am,ARM0126,0126
MATH121,0201,25,6,MWF,1:00pm,1:50pm,MTH1311,1311
MATH135,0111,30,0,TuTh,9:30am,10:45am,ARM0135,0135
MATH135,0112,20,3,TuTh,9:30am,10:45am,ARM0135,0135
MATH135,0121,30,0,TuTh,9:30am,10:45am,ARM0135,0135
MATH135,0122,20,0,TuTh,9:30am,10:45am,ARM0135,0135
MATH135,0131,30,0,TuTh,9:30am,10:45am,ARM0135,0135
MATH135,0141,30,0,TuTh,9:30am,10:45am,ARM0135,0135
MATH136,0111,29,0,MWF,2:00pm,2:50pm,HJP0226,0226
MATH136,0121,29,1,MWF,2:00pm,2:50pm,HJP0226,0226
MATH136,0131,29,0,MWF,2:00pm,2:50pm,HJP0226,0226
MATH136,0211,29,10,TuTh,12:30pm,1:45pm,ARM0135,0135
MATH136,0221,29,6,TuTh,12:30pm,1:45pm,ARM0135,0135
MATH136,0231,30,3,TuTh,12:30pm,1:45pm,ARM0135,0135
MATH140,0111,27,3,MWF,11:00am,11:50am,ARM0131,0131
MATH140,0112,27,2,MWF,11:00am,11:50am,ARM0131,0131
MATH140,0121,27,1,MWF,11:00am,11:50am,ARM0131,0131
MATH140,0122,27,4,MWF,11:00am,11:50am,ARM0131,0131
MATH140,0131,27,0,MWF,11:00am,11:50am,ARM0131,0131
MATH140,0132,27,1,MWF,11:00am,11:50am,ARM0131,0131
MATH140,0141,27,1,MWF,11:00am,11:50am,ARM0131,0131
MATH140,0142,27,0,MWF,11:00am,11:50am,ARM0131,0131
MATH140,0211,28,1,MWF,12:00pm,12:50pm,PHY1410,1410
MATH140,0221,29,3,MWF,12:00pm,12:50pm,PHY1410,1410
MATH140,0231,27,1,MWF,12:00pm,12:50pm,PHY1410,1410
MATH140,0232,28,0,MWF,12:00pm,12:50pm,PHY1410,1410
MATH140,0241,27,4,MWF,12:00pm,12:50pm,PHY1410,1410
MATH140,0242,22,10,MWF,12:00pm,12:50pm,PHY1410,1410
MATH140,0311,29,1,MWF,10:00am,10:50am,CSI1115,1115
MATH140,0312,29,0,MWF,10:00am,10:50am,CSI1115,1115
MATH140,0321,29,1,MWF,10:00am,10:50am,CSI1115,1115
MATH140,0322,29,2,MWF,10:00am,10:50am,CSI1115,1115
MATH141,0111,20,0,MWF,10:00am,10:50am,ESJ2208,2208
MATH141,0112,20,0,MWF,10:00am,10:50am,ESJ2208,2208
MATH141,0113,20,0,MWF,10:00am,10:50am,ESJ2208,2208
MATH141,0121,20,0,MWF,10:00am,10:50am,ESJ2208,2208
MATH141,0122,20,0,MWF,10:00am,10:50am,ESJ2208,2208
MATH141,0123,20,0,MWF,10:00am,10:50am,ESJ2208,2208
MATH141,0131,20,0,MWF,10:00am,10:50am,ESJ2208,2208
MATH141,0132,20,0,MWF,10:00am,10:50am,ESJ2208,2208
MATH141,0211,24,5,MWF,9:00am,9:50am,ESJ0202,0202
MATH141,0212,24,9,MWF,9:00am,9:50am,ESJ0202,0202
MATH141,0213,24,9,MWF,9:00am,9:50am,ESJ0202,0202
MATH141,0221,24,1,MWF,9:00am,9:50am,ESJ0202,0202
MATH141,0222,24,1,MWF,9:00am,9:50am,ESJ0202,0202
MATH141,0223,24,1,MWF,9:00am,9:50am,ESJ0202,0202
MATH141,0231,24,0,MWF,9:00am,9:50am,ESJ0202,0202
MATH141,0232,24,1,MWF,9:00am,9:50am,ESJ0202,0202
MATH141,0311,24,0,MWF,12:00pm,12:50pm,ARM0131,0131
MATH141,0312,25,0,MWF,12:00pm,12:50pm,ARM0131,0131
MATH141,0313,24,0,MWF,12:00pm,12:50pm,ARM0131,0131
MATH141,0321,24,0,MWF,12:00pm,12:50pm,ARM0131,0131
MATH141,0322,24,1,MWF,12:00pm,12:50pm,ARM0131,0131
MATH141,0323,24,0,MWF,12:00pm,12:50pm,ARM0131,0131
MATH141,0331,24,0,MWF,12:00pm,12:50pm,ARM0131,0131
MATH141,0332,24,0,MWF,12:00pm,12:50pm,ARM0131,0131
MATH141,0411,24,0,MWF,1:00pm,1:50pm,ESJ0202,0202
MATH141,0412,25,1,MWF,1:00pm,1:50pm,ESJ0202,0202
MATH141,0413,25,1,MWF,1:00pm,1:50pm,ESJ0202,0202
MATH141,0421,24,0,MWF,1:00pm,1:50pm,ESJ0202,0202
MATH141,0422,25,0,MWF,1:00pm,1:50pm,ESJ0202,0202
MATH141,0423,24,0,MWF,1:00pm,1:50pm,ESJ0202,0202
MATH141,0431,24,1,MWF,1:00pm,1:50pm,ESJ0202,0202
MATH141,0432,24,0,MWF,1:00pm,1:50pm,ESJ0202,0202
MATH141,0511,24,0,MWF,2:00pm,2:50pm,ARM0135,0135
MATH141,0512,24,0,MWF,2:00pm,2:50pm,ARM0135,0135
MATH141,0513,24,0,MWF,2:00pm,2:50pm,ARM0135,0135
MATH141,0521,24,0,MWF,2:00pm,2:50pm,ARM0135,0135
MATH141,0522,24,1,MWF,2:00pm,2:50pm,ARM0135,0135
MATH141,0523,24,0,MWF,2:00pm,2:50pm,ARM0135,0135
MATH141,0531,24,0,MWF,2:00pm,2:50pm,ARM0135,0135
MATH141,0532,24,0,MWF,2:00pm,2:50pm,ARM0135,0135
MATH141,0611,20,7,MWF,1:00pm,1:50pm,IRB0318,0318
MATH141,0621,20,14,MWF,1:00pm,1:50pm,IRB0318,0318
MATH141,0101,20,9,W,10:00am,11:50am,MTH0106,0106
MATH141,0201,20,0,M,12:00pm,1:50pm,MTH0201,0201
ATH141H,0101,20,9,W,10:00am,11:50am,MTH0106,0106
ATH141H,0201,20,0,M,12:00pm,1:50pm,MTH0201,0201
MATH212,0101,20,2,MWF,9:00am,9:50am,EDU2119,2119
MATH212,0301,20,0,MWF,1:00pm,1:50pm,MTH0306,0306
MATH213,0201,22,0,MWF,11:00am,11:50am,TWS0236,0236
MATH213,0301,22,4,MWF,12:00pm,12:50pm,TWS0236,0236
MATH214,0201,22,1,MWF,9:00am,9:50am,MTH0105,0105
MATH240,0111,30,0,MWF,12:00pm,12:50pm,ARM0135,0135
MATH240,0112,30,0,MWF,12:00pm,12:50pm,ARM0135,0135
MATH240,0113,30,0,MWF,12:00pm,12:50pm,ARM0135,0135
MATH240,0121,30,0,MWF,12:00pm,12:50pm,ARM0135,0135
MATH240,0122,30,0,MWF,12:00pm,12:50pm,ARM0135,0135
MATH240,0123,30,1,MWF,12:00pm,12:50pm,ARM0135,0135
MATH240,0131,31,0,MWF,12:00pm,12:50pm,ARM0135,0135
MATH240,0141,31,0,MWF,12:00pm,12:50pm,ARM0135,0135
MATH240,0211,30,0,MWF,1:00pm,1:50pm,ARM0131,0131
MATH240,0212,30,1,MWF,1:00pm,1:50pm,ARM0131,0131
MATH240,0213,30,2,MWF,1:00pm,1:50pm,ARM0131,0131
MATH240,0221,30,0,MWF,1:00pm,1:50pm,ARM0131,0131
MATH240,0222,30,0,MWF,1:00pm,1:50pm,ARM0131,0131
MATH240,0223,30,1,MWF,1:00pm,1:50pm,ARM0131,0131
MATH240,0231,30,0,MWF,1:00pm,1:50pm,ARM0131,0131
MATH240,0241,30,1,MWF,1:00pm,1:50pm,ARM0131,0131
MATH240,0311,35,0,MWF,2:00pm,2:50pm,PHY2211,2211
MATH240,0411,25,3,MWF,12:00pm,12:50pm,ESJ1224,1224
MATH240,0412,25,7,MWF,12:00pm,12:50pm,ESJ1224,1224
MATH240,0421,25,0,MWF,12:00pm,12:50pm,ESJ1224,1224
MATH240,0422,25,3,MWF,12:00pm,12:50pm,ESJ1224,1224
MATH241,0111,28,2,MWF,9:00am,9:50am,PHY1412,1412
MATH241,0112,28,4,MWF,9:00am,9:50am,PHY1412,1412
MATH241,0121,28,0,MWF,9:00am,9:50am,PHY1412,1412
MATH241,0122,28,0,MWF,9:00am,9:50am,PHY1412,1412
MATH241,0131,28,1,MWF,9:00am,9:50am,PHY1412,1412
MATH241,0132,28,0,MWF,9:00am,9:50am,PHY1412,1412
MATH241,0141,28,1,MWF,9:00am,9:50am,PHY1412,1412
MATH241,0142,28,2,MWF,9:00am,9:50am,PHY1412,1412
MATH241,0211,28,1,MWF,12:00pm,12:50pm,ARM0126,0126
MATH241,0212,28,0,MWF,12:00pm,12:50pm,ARM0126,0126
MATH241,0221,28,0,MWF,12:00pm,12:50pm,ARM0126,0126
MATH241,0222,28,0,MWF,12:00pm,12:50pm,ARM0126,0126
MATH241,0231,28,0,MWF,12:00pm,12:50pm,ARM0126,0126
MATH241,0232,28,0,MWF,12:00pm,12:50pm,ARM0126,0126
MATH241,0241,28,0,MWF,12:00pm,12:50pm,ARM0126,0126
MATH241,0242,28,0,MWF,12:00pm,12:50pm,ARM0126,0126
MATH241,0311,30,6,MWF,3:00pm,3:50pm,ARM0135,0135
MATH241,0321,30,1,MWF,3:00pm,3:50pm,ARM0135,0135
MATH241,0331,30,0,MWF,3:00pm,3:50pm,ARM0135,0135
MATH241,0341,30,2,MWF,3:00pm,3:50pm,ARM0135,0135
MATH241,0101,20,9,MWF,10:00am,10:50am,MTH0307,0307
ATH241H,0101,20,9,MWF,10:00am,10:50am,MTH0307,0307
MATH246,0111,28,4,MWF,10:00am,10:50am,ARM0126,0126
MATH246,0113,28,9,MWF,10:00am,10:50am,ARM0126,0126
MATH246,0121,28,6,MWF,10:00am,10:50am,ARM0126,0126
MATH246,0123,28,5,MWF,10:00am,10:50am,ARM0126,0126
MATH246,0131,28,2,MWF,10:00am,10:50am,ARM0126,0126
MATH246,0132,20,4,MWF,10:00am,10:50am,ARM0126,0126
MATH246,0141,28,5,MWF,10:00am,10:50am,ARM0126,0126
MATH246,0142,20,1,MWF,10:00am,10:50am,ARM0126,0126
MATH246,0211,20,1,MWF,11:00am,11:50am,ESJ2208,2208
MATH246,0213,20,1,MWF,11:00am,11:50am,ESJ2208,2208
MATH246,0221,20,2,MWF,11:00am,11:50am,ESJ2208,2208
MATH246,0223,20,3,MWF,11:00am,11:50am,ESJ2208,2208
MATH246,0231,20,2,MWF,11:00am,11:50am,ESJ2208,2208
MATH246,0232,19,3,MWF,11:00am,11:50am,ESJ2208,2208
MATH246,0241,20,0,MWF,11:00am,11:50am,ESJ2208,2208
MATH246,0242,20,1,MWF,11:00am,11:50am,ESJ2208,2208
MATH246,0311,30,0,TuTh,12:30pm,1:45pm,ARM0126,0126
MATH246,0313,30,0,TuTh,12:30pm,1:45pm,ARM0126,0126
MATH246,0321,31,1,TuTh,12:30pm,1:45pm,ARM0126,0126
MATH246,0323,31,0,TuTh,12:30pm,1:45pm,ARM0126,0126
MATH246,0331,32,0,TuTh,12:30pm,1:45pm,ARM0126,0126
MATH246,0332,31,2,TuTh,12:30pm,1:45pm,ARM0126,0126
MATH246,0341,32,0,TuTh,12:30pm,1:45pm,ARM0126,0126
MATH246,0342,31,0,TuTh,12:30pm,1:45pm,ARM0126,0126
MATH246,0101,25,4,MWF,11:00am,11:50am,PHY2106,2106
MATH246,0201,20,13,TuTh,9:30am,10:45am,ESJB0322,B0322
ATH246H,0101,25,4,MWF,11:00am,11:50am,PHY2106,2106
ATH246H,0201,20,13,TuTh,9:30am,10:45am,ESJB0322,B0322
ATH299C,0101,20,10,Th,2:00pm,2:50pm,PHY2208,2208
ATH299Q,0101,20,14,F,12:00pm,12:50pm,MTH0305,0305
ATH299W,0101,40,28,Th,1:00pm,1:50pm,ESJ2309,2309
MATH310,0101,25,0,MWF,11:00am,11:50am,PHY2211,2211
MATH310,0201,25,3,MWF,10:00am,10:50am,PHY2208,2208
MATH310,0301,25,4,MWF,1:00pm,1:50pm,PHY2106,2106
MATH310,0401,25,4,TuTh,9:30am,10:45am,MTH1311,1311
MATH312,0101,25,19,MW,3:30pm,4:45pm,TWS1321,1321
MATH315,0101,25,11,MW,2:00pm,3:15pm,MTH0101,0101
MATH341,0101,25,7,MWF,11:00am,12:15pm,MTH0405,0405
MATH341,0201,25,7,MWF,12:00pm,1:15pm,MTH0103,0103
MATH401,0201,30,1,MWF,1:00pm,1:50pm,MTH0402,0402
MATH401,0301,33,0,MWF,2:00pm,2:50pm,PHY2106,2106
MATH401,0401,33,1,TuTh,11:00am,12:15pm,PHY2122,2122
MATH401,0501,30,19,TuTh,12:30pm,1:45pm,PHY2213,2213
MATH401,0601,30,0,TuTh,2:00pm,3:15pm,PHY2213,2213
MATH401,0701,30,0,TuTh,9:30am,10:45am,EGR1104,1104
MATH402,0101,20,8,MWF,10:00am,10:50am,PHY2214,2214
MATH403,0101,29,2,MWF,10:00am,10:50am,PHY2211,2211
MATH403,0201,27,14,TuTh,9:30am,10:45am,PHY2213,2213
MATH404,0101,20,6,MWF,1:00pm,1:50pm,PHY2211,2211
MATH405,0101,30,2,MWF,10:00am,10:50am,PHY2124,2124
MATH405,0201,30,5,TuTh,9:30am,10:45am,PHY2214,2214
MATH406,0101,30,13,MWF,10:00am,10:50am,MTH0101,0101
MATH406,0201,33,0,MWF,1:00pm,1:50pm,PHY2124,2124
MATH406,0301,30,5,TuTh,9:30am,10:45am,MTHB0421,B0421
MATH406,0401,30,5,TuTh,12:30pm,1:45pm,MTH0106,0106
MATH410,0101,30,2,MWF,10:00am,10:50am,MTH0304,0304
MATH410,0201,33,1,MWF,12:00pm,12:50pm,PHY2106,2106
MATH410,0301,30,4,MWF,1:00pm,1:50pm,MTH0304,0304
MATH410,0401,30,20,MWF,2:00pm,2:50pm,MTH0304,0304
MATH410,0501,30,1,TuTh,2:00pm,3:15pm,MTH0409,0409
MATH411,0101,25,9,MWF,10:00am,10:50am,MTH0201,0201
MATH411,0201,33,1,MWF,12:00pm,12:50pm,PHY2124,2124
MATH416,0101,20,4,TuTh,9:30am,10:45am,MTH0305,0305
MATH420,0101,30,13,TuTh,11:00am,12:15pm,PHY2211,2211
MATH424,0101,30,0,MWF,1:00pm,1:50pm,PHY2214,2214
MATH430,0101,25,8,TuTh,2:00pm,3:15pm,MTHB0429,B0429
MATH437,0101,20,8,TuTh,11:00am,12:15pm,PHY2213,2213
MATH446,0101,20,11,MWF,1:00pm,1:50pm,MTHB0421,B0421
MATH456,0101,78,0,TuTh,11:00am,12:15pm,CHE2110,2110
MATH456,0301,50,5,MW,2:00pm,3:15pm,ATL2324,2324
MATH461,0111,27,12,MWF,1:00pm,1:50pm,ARM0135,0135
MATH461,0112,27,17,MWF,1:00pm,1:50pm,ARM0135,0135
MATH461,0113,27,18,MWF,1:00pm,1:50pm,ARM0135,0135
MATH461,0121,27,5,MWF,1:00pm,1:50pm,ARM0135,0135
MATH461,0122,27,1,MWF,1:00pm,1:50pm,ARM0135,0135
MATH461,0123,27,6,MWF,1:00pm,1:50pm,ARM0135,0135
MATH461,0131,27,0,MWF,1:00pm,1:50pm,ARM0135,0135
MATH461,0132,27,0,MWF,1:00pm,1:50pm,ARM0135,0135
MATH461,0133,27,0,MWF,1:00pm,1:50pm,ARM0135,0135
MATH462,0201,33,6,TuTh,2:00pm,3:15pm,MTH0306,0306
MATH463,0101,27,17,MWF,1:00pm,1:50pm,MTH0101,0101
MATH463,0201,30,2,MWF,3:00pm,3:50pm,PHY2106,2106
MATH464,0101,27,6,MWF,12:00pm,12:50pm,PHY2211,2211
MATH470,0101,20,0,TuTh,2:00pm,3:15pm,PHY1120,1120
MATH475,0101,33,2,MWF,11:00am,11:50am,PHY2122,2122
ATH498E,0101,25,13,TuTh,9:30am,10:45am,EGR3106,3106
ATH498R,0101,15,4,TuTh,12:30pm,1:45pm,MTH1308,1308
ATH498T,0101,25,10,MWF,12:00pm,12:50pm,MTH0303,0303
MATH601,0101,18,8,MWF,1:00pm,1:50pm,MTHB0431,B0431
MATH607,0101,20,6,MWF,11:00am,11:50am,PHY2124,2124
MATH620,0101,18,3,MWF,10:00am,10:50am,MTHB0431,B0431
MATH631,0101,20,13,TuTh,11:00am,12:15pm,PHY2214,2214
MATH636,0101,18,8,MWF,12:00pm,12:50pm,MTHB0431,B0431
MATH643,0101,18,12,TuTh,12:30pm,1:45pm,MTHB0431,B0431
MATH660,0101,20,12,MWF,2:00pm,2:50pm,MTH0307,0307
MATH674,0101,25,14,TuTh,11:00am,12:15pm,MTH1311,1311
MATH713,0101,18,14,TuTh,2:00pm,3:15pm,MTHB0431,B0431
ATH729P,0101,40,3,MW,11:00am,12:15pm,AJC2132,2132
MATH734,0101,20,15,TuTh,12:30pm,1:45pm,MTH1311,1311
MATH740,0101,20,9,TuTh,9:30am,10:45am,MTH0411,0411
ATH808D,0101,20,14,TuTh,2:00pm,3:15pm,MTH0403,0403
ATH808O,0101,20,10,MWF,9:00am,9:50am,PHY2106,2106
ATH848L,0101,25,15,TuTh,11:00am,12:15pm,EGR1102,1102
ATH858E,0101,20,4,MWF,10:00am,10:50am,MTH0411,0411
ATH858T,0101,20,8,TuTh,2:00pm,3:15pm,MTH0401,0401
MIEH300,0101,20,0,MW,9:00am,9:50am,SPH1312,1312
MIEH300,0102,20,0,MW,9:00am,9:50am,SPH1312,1312
MIEH300,0103,20,1,MW,9:00am,9:50am,SPH1312,1312
MIEH300,0104,20,0,MW,9:00am,9:50am,SPH1312,1312
MIEH300,0105,20,9,MW,9:00am,9:50am,SPH1312,1312
MIEH300,0106,20,0,MW,9:00am,9:50am,SPH1312,1312
MIEH300,0107,20,3,MW,9:00am,9:50am,SPH1312,1312
MIEH300,0108,20,12,MW,9:00am,9:50am,SPH1312,1312
MIEH325,0101,16,2,TuTh,12:30pm,1:45pm,SPH0116A,0116A
MIEH480,0101,16,7,TuTh,2:30pm,3:45pm,SPH0301,0301
MIEH720,0101,25,17,Tu,1:00pm,3:45pm,CCC1105,1105
MIEH771,0101,25,17,Th,1:00pm,3:45pm,PLS1146,1146
MIEH773,0101,15,8,W,1:00pm,3:45pm,ATL1434,1434
MITH610,0101,15,1,M,3:30pm,6:30pm,SKN2127,2127
MITH729,0101,25,10,F,3:00pm,5:00pm,SKN1115,1115
MLAW150,0101,25,4,TuTh,11:00am,11:50am,LEF2205,2205
MLAW150,0102,25,1,TuTh,11:00am,11:50am,LEF2205,2205
MLAW150,0103,25,8,TuTh,11:00am,11:50am,LEF2205,2205
MLAW304,0101,20,0,Tu,3:00pm,5:30pm,PLS1115,1115
MLAW305,0101,60,31,TuTh,11:00am,12:15pm,SPH1303,1303
MLAW305,0201,25,7,TuTh,3:30pm,4:45pm,TWS1107,1107
MLAW325,0101,18,2,M,5:00pm,5:50pm,ASY3217,3217
LAW358J,0101,20,10,TuTh,11:00am,12:15pm,ARC1125,1125
LAW358T,0101,20,1,TuTh,12:30pm,1:45pm,JMZ0120,0120
LAW358U,0101,20,9,W,3:00pm,5:30pm,TWS0223,0223
LAW358W,0101,25,1,MW,1:00pm,1:50pm,ESJ2204,2204
LAW358W,0102,25,0,MW,1:00pm,1:50pm,ESJ2204,2204
LAW358W,0103,25,0,MW,1:00pm,1:50pm,ESJ2204,2204
LAW358W,0104,25,0,MW,1:00pm,1:50pm,ESJ2204,2204
LAW358W,0105,25,2,MW,1:00pm,1:50pm,ESJ2204,2204
LAW358W,0106,25,0,MW,1:00pm,1:50pm,ESJ2204,2204
LAW358Y,0101,5,3,MW,3:00pm,4:15pm,LEF2205,2205
LAW358Z,0101,24,2,MW,11:00am,12:15pm,KEY0125,0125
LAW378F,0101,20,8,TuTh,2:00pm,3:15pm,JMZ2120,2120
LAW378G,0101,20,12,TuTh,3:30pm,4:45pm,JMZ3122,3122
MLAW404,0101,75,13,MW,12:30pm,1:45pm,TYD1101,1101
MLSC250,0101,20,0,TuTh,2:00pm,3:15pm,HJP2123,2123
MSML604,PCS1,50,15,Th,6:00pm,8:45pm,CSI1121,1121
MSML605,PCS1,50,25,Tu,6:00pm,8:45pm,CSI1121,1121
MSML641,PCS1,50,12,M,6:00pm,8:45pm,CSI1121,1121
MUED155,0101,25,10,M,4:15pm,6:45pm,PAC2168,2168
MUED216,0101,15,13,MWF,8:00am,8:50am,PAC2540,2540
MUED217,0101,15,0,TuTh,2:00pm,3:15pm,PAC2540,2540
MUED311,0101,20,15,TuTh,11:00am,12:15pm,PAC2540,2540
MUED322,0101,15,2,MWF,10:00am,10:50am,PAC2170,2170
MUED692,0101,10,8,Tu,5:00pm,7:30pm,PAC2130A,2130A
USC102B,0101,14,2,TuTh,11:00am,12:15pm,PAC1123,1123
MUSC103,0101,14,10,TuTh,9:30am,10:45am,PAC1123,1123
MUSC103,0201,14,2,MWF,9:00am,9:50am,PAC1123,1123
MUSC103,0301,14,2,MWF,2:00pm,2:50pm,PAC1123,1123
MUSC106,0101,12,0,MW,11:00am,11:50am,PAC1230,1230
MUSC126,0101,15,7,TuTh,11:00am,11:50am,PAC3164,3164
MUSC128,0101,10,3,MW,10:00am,10:50am,PAC2201,2201
USC129A,0101,45,39,TuTh,11:00am,12:15pm,PAC2201,2201
USC129A,0102,10,10,TuTh,11:00am,12:15pm,PAC2201,2201
USC129A,0103,10,10,TuTh,11:00am,12:15pm,PAC2201,2201
USC129A,0104,10,10,TuTh,11:00am,12:15pm,PAC2201,2201
USC129B,0101,40,26,TuTh,11:00am,12:15pm,PAC2201,2201
USC129C,0101,30,20,TuTh,11:00am,12:15pm,PAC2201,2201
USC129G,0101,16,5,Th,7:00pm,8:30pm,PAC1230,1230
USC129K,0101,7,2,Tu,5:30pm,7:00pm,PAC3160,3160
USC129L,0101,4,2,Tu,7:00pm,8:30pm,PAC3160,3160
USC129P,0101,15,10,F,3:30pm,6:00pm,PAC2540,2540
USC129Q,0101,8,1,W,7:00pm,8:30pm,PAC2170,2170
USC129U,0101,20,10,W,6:00pm,6:50pm,PAC2170,2170
MUSC140,0101,18,0,MW,11:00am,11:50am,PAC2168,2168
MUSC140,0201,18,1,MW,12:00pm,12:50pm,PAC2168,2168
MUSC151,0101,7,0,MWF,8:00am,8:50am,PAC2160,2160
MUSC151,0102,7,0,MWF,8:00am,8:50am,PAC2160,2160
MUSC151,0201,7,0,MWF,9:00am,9:50am,PAC2160,2160
MUSC151,0202,7,0,MWF,9:00am,9:50am,PAC2160,2160
MUSC151,0301,7,2,MWF,10:00am,10:50am,PAC2160,2160
MUSC151,0302,7,3,MWF,10:00am,10:50am,PAC2160,2160
MUSC203,0101,10,5,MWF,8:00am,8:50am,PAC1123,1123
MUSC204,0101,15,0,MW,1:00pm,1:50pm,SKN0200,0200
MUSC204,0102,15,0,MW,1:00pm,1:50pm,SKN0200,0200
MUSC204,0103,15,0,MW,1:00pm,1:50pm,SKN0200,0200
MUSC204,0104,15,0,MW,1:00pm,1:50pm,SKN0200,0200
MUSC204,0105,15,0,MW,1:00pm,1:50pm,SKN0200,0200
MUSC204,0106,15,0,MW,1:00pm,1:50pm,SKN0200,0200
MUSC204,0107,15,1,MW,1:00pm,1:50pm,SKN0200,0200
MUSC204,0108,15,0,MW,1:00pm,1:50pm,SKN0200,0200
MUSC204,0109,15,0,MW,1:00pm,1:50pm,SKN0200,0200
MUSC205,0101,16,1,MW,12:00pm,12:50pm,ASY2203,2203
MUSC205,0102,16,0,MW,12:00pm,12:50pm,ASY2203,2203
MUSC205,0103,16,0,MW,12:00pm,12:50pm,ASY2203,2203
MUSC205,0104,16,0,MW,12:00pm,12:50pm,ASY2203,2203
MUSC205,0105,16,0,MW,12:00pm,12:50pm,ASY2203,2203
MUSC205,0106,16,1,MW,12:00pm,12:50pm,ASY2203,2203
MUSC205,0107,16,0,MW,12:00pm,12:50pm,ASY2203,2203
MUSC205,0108,16,0,MW,12:00pm,12:50pm,ASY2203,2203
MUSC205,0109,16,0,MW,12:00pm,12:50pm,ASY2203,2203
MUSC205,0110,16,0,MW,12:00pm,12:50pm,ASY2203,2203
MUSC205,0111,16,1,MW,12:00pm,12:50pm,ASY2203,2203
MUSC205,0112,16,0,MW,12:00pm,12:50pm,ASY2203,2203
MUSC210,0101,16,0,MW,1:00pm,1:50pm,ASY2203,2203
MUSC210,0102,16,0,MW,1:00pm,1:50pm,ASY2203,2203
